frame,time_s,p1_status,p1_x_px,p1_y_px,p1_dx_px,p1_dy_px,p1_disp_px,p1_dx_mm,p1_dy_mm,p1_disp_mm,p2_status,p2_x_px,p2_y_px,p2_dx_px,p2_dy_px,p2_disp_px,p2_dx_mm,p2_dy_mm,p2_disp_mm,p3_status,p3_x_px,p3_y_px,p3_dx_px,p3_dy_px,p3_disp_px,p3_dx_mm,p3_dy_mm,p3_disp_mm
3835,127.89216678939617,1,354.76837158203125,912.1049194335938,42.76837158203125,0.10491943359375,42.768500276093896,4.337079188126197,0.010639729197934307,4.33709223880641,1,359.9493103027344,1092.19873046875,57.949310302734375,27.19873046875,64.01479128821953,5.8765563986506955,2.7581842257709583,6.491648121225778,1,397.9698486328125,1189.826416015625,40.9698486328125,2.826416015625,41.067226890660024,4.154693556784993,0.2866227921453996,4.164568546172336
3836,127.92551546391752,1,354.7940979003906,912.356201171875,42.794097900390625,0.356201171875,42.795580313661624,4.339688057152916,0.036121849679548935,4.339838386555417,1,359.9796447753906,1092.2962646484375,57.979644775390625,27.2962646484375,64.08373640821843,5.879632573991809,2.76807502696834,6.498639746906372,1,398.0322570800781,1189.972412109375,41.032257080078125,2.972412109375,41.13977825455043,4.161022307864044,0.3014280465034327,4.1719258758708895
3837,127.95886413843888,1,354.8278503417969,912.3994750976562,42.827850341796875,0.39947509765625,42.8297133454451,4.34311084380007,0.040510196393531143,4.343299768326566,1,359.9900207519531,1092.0963134765625,57.990020751953125,27.0963134765625,64.00822377501267,5.880684786885147,2.747798265564947,6.490982119136066,1,398.0318298339844,1189.818115234375,41.031829833984375,2.818115234375,41.128491742334376,4.160978981450789,0.2857810218307288,4.1707813268635725
3838,127.99221281296023,1,354.6579284667969,912.2640991210938,42.657928466796875,0.26409912109375,42.65874598982161,4.325879310299751,0.02678191287926803,4.325962214136517,1,359.76556396484375,1092.0694580078125,57.76556396484375,27.0694580078125,63.79354149922372,5.857922946207193,2.7450748910174827,6.469211497624374,1,397.802490234375,1189.6865234375,40.802490234375,2.6865234375,40.89083781859335,4.137721981764205,0.27243648654815383,4.146681183498123
3839,128.02556148748158,1,354.6910095214844,912.2070922851562,42.691009521484375,0.20709228515625,42.69151181649627,4.3292340125832185,0.021000931453514313,4.329284949599566,1,359.8207092285156,1092.1080322265625,57.820709228515625,27.1080322265625,63.859845183690375,5.863515148260906,2.7489866471856588,6.475935259118189,1,397.91998291015625,1189.86962890625,40.91998291015625,2.86962890625,41.020479902447086,4.149636745409361,0.2910049493717739,4.159828001181114
3840,128.05891016200295,1,354.7256164550781,912.1363525390625,42.725616455078125,0.1363525390625,42.72583402909007,4.332743452056882,0.013827315315989087,4.3327655159252085,1,359.8179931640625,1092.0177001953125,57.8179931640625,27.0177001953125,63.819091636933905,5.863239716062356,2.7398262055260063,6.471802500424284,1,397.7989501953125,1189.633056640625,40.7989501953125,2.633056640625,40.88382717300729,4.137362991482948,0.2670144954036568,4.145970243989747
3841,128.0922588365243,1,354.7380065917969,911.8823852539062,42.738006591796875,-0.11761474609375,42.738168429039774,4.333999918041281,-0.011927142620371966,4.334016329723841,1,359.8489074707031,1091.9127197265625,57.848907470703125,26.9127197265625,63.802747422305245,5.866374691535744,2.7291802868404638,6.470145057073272,1,397.974609375,1189.62060546875,40.974609375,2.62060546875,41.05832663975336,4.155176336818408,0.26575183993165064,4.163665984500041
3842,128.12560751104564,1,354.7502746582031,911.8780517578125,42.750274658203125,-0.1219482421875,42.75044859092799,4.3352440050504635,-0.012366596240530974,4.335261643318493,1,359.8531799316406,1091.94189453125,57.853179931640625,26.94189453125,63.81893221557208,5.866807955668295,2.7321388619170275,6.471786333732756,1,397.9746398925781,1189.618408203125,40.974639892578125,2.618408203125,41.0582169101953,4.155179431562211,0.26552901837776716,4.163654856983024
3843,128.158956185567,1,354.75213623046875,912.1222534179688,42.75213623046875,0.12225341796875,42.75231102720371,4.335432784422504,0.012397543678570341,4.335450510308557,1,359.76312255859375,1092.212890625,57.76312255859375,27.212890625,63.85232763092772,5.857675366702877,2.7596201868959853,6.475172914880461,1,397.9092712402344,1189.8682861328125,40.909271240234375,2.8682861328125,41.009700544465716,4.148550490334179,0.2908687806444007,4.158734881956954
3844,128.19230486008837,1,354.74609375,912.350341796875,42.74609375,0.350341796875,42.747529405316826,4.334820025149324,0.03552765886919309,4.334965612894791,1,359.8275146484375,1092.2181396484375,57.8275146484375,27.2181396484375,63.91282012505081,5.8642052761291845,2.760152482830262,6.481307371900782,1,397.91876220703125,1189.7886962890625,40.91876220703125,2.7886962890625,41.01367976112604,4.149512955657204,0.28279768880373385,4.159138408608172
3845,128.2256535346097,1,354.9478454589844,912.2261352539062,42.947845458984375,0.22613525390625,42.94844079500284,4.355279376437149,0.0229320515871708,4.355339748608455,1,359.9992370605469,1092.151611328125,57.999237060546875,27.151611328125,64.03999919830636,5.881619399513935,2.75340594133768,6.494204419213512,1,398.1297607421875,1189.772705078125,41.1297607421875,2.772705078125,41.22311380960745,4.170910014317622,0.28117604305047106,4.180376814919983
3846,128.25900220913107,1,354.94769287109375,912.2260131835938,42.94769287109375,0.22601318359375,42.948287566665044,4.3552639027181295,0.022919672611955055,4.355324209942607,1,359.8890380859375,1092.1807861328125,57.8890380859375,27.1807861328125,63.95260639968331,5.870444279637921,2.756364516414244,6.485342040916663,1,398.0868225097656,1189.7611083984375,41.086822509765625,2.7611083984375,41.17949372608781,4.166555709785483,0.2800000404049751,4.175953364846499
3847,128.29235088365243,1,354.88214111328125,912.2527465820312,42.88214111328125,0.25274658203125,42.88288594875693,4.348616393027274,0.025630668184203585,4.348691925723999,1,359.8704528808594,1092.1363525390625,57.870452880859375,27.1363525390625,63.91690657220552,5.868559580661323,2.751858569435712,6.4817217726425564,1,398.08673095703125,1189.76220703125,41.08673095703125,2.76220703125,41.179476058091815,4.1665464255540705,0.2801114511819168,4.175951573160379
3848,128.3256995581738,1,354.6845703125,912.3119506835938,42.6845703125,0.31195068359375,42.68571020835604,4.328581021640588,0.031634471163840744,4.328696616843561,1,359.637939453125,1092.149658203125,57.637939453125,27.149658203125,63.712133891030646,5.84498072761913,2.753207877734228,6.460956068900087,1,397.8173522949219,1189.8343505859375,40.817352294921875,2.8343505859375,40.91564238297828,4.139229121996721,0.28742742553442313,4.14919657877704
3849,128.35904823269513,1,354.6839599609375,912.1932983398438,42.6839599609375,0.19329833984375,42.68439764357817,4.328519126764509,0.019602107254134932,4.3285635115330106,1,359.6749572753906,1092.11279296875,57.674957275390625,27.11279296875,63.72993205146569,5.848734651853305,2.749469427219073,6.462760954808863,1,397.8317565917969,1189.6607666015625,40.831756591796875,2.6607666015625,40.918358047210766,4.14068984107218,0.2698245227776313,4.149471970389791
3850,128.3923969072165,1,354.6898193359375,912.0394287109375,42.6898193359375,0.0394287109375,42.689837544294186,4.329113317574865,0.003998408994686191,4.329115164058186,1,359.6524353027344,1091.98095703125,57.652435302734375,26.98095703125,63.65355715636112,5.846450730926,2.736100133986066,6.455015886296773,1,397.83209228515625,1189.6533203125,40.83209228515625,2.6533203125,40.91820950462326,4.140723883254023,0.26906940528947076,4.149456906899156
3851,128.42574558173786,1,354.6168518066406,912.0289916992188,42.616851806640625,0.02899169921875,42.61686166798057,4.321713785139652,0.0029400066137398465,4.3217147851639846,1,359.6057434082031,1091.9659423828125,57.605743408203125,26.9659423828125,63.604903287442404,5.841715772905976,2.7345775200345295,6.4500819672696155,1,397.8319396972656,1189.6517333984375,40.831939697265625,2.6517333984375,40.917954365504706,4.140708409535003,0.26890847861166606,4.149431033607275
3852,128.4590942562592,1,354.78070068359375,912.0183715820312,42.78070068359375,0.01837158203125,42.78070462830486,4.338329464622988,0.0018630357699698816,4.338329864650481,1,359.6785583496094,1092.1043701171875,57.678558349609375,27.1043701171875,63.72960828954451,5.849099831622169,2.7486152779291864,6.462728122577046,1,397.9349365234375,1189.87646484375,40.9349365234375,2.87646484375,41.03587550150706,4.1511531698732895,0.2916981719838557,4.161389246788599
3853,128.49244293078056,1,354.674072265625,912.0888061523438,42.674072265625,0.08880615234375,42.67416466979147,4.327516429772033,0.00900570446945574,4.327525800345953,1,359.51708984375,1092.083251953125,57.51708984375,27.083251953125,63.574508731491264,5.83272554215554,2.746473715216862,6.4469996989677885,1,397.7233581542969,1189.6898193359375,40.723358154296875,2.6898193359375,40.81209413180266,4.129697311080597,0.272770718878979,4.138695899220438
3854,128.52579160530192,1,354.60845947265625,912.073974609375,42.60845947265625,0.073974609375,42.60852368805826,4.32086273059357,0.007501658980742513,4.320869242585337,1,359.55755615234375,1092.1624755859375,57.55755615234375,27.1624755859375,63.64489256952874,5.83682917243956,2.754507670131882,6.4541372229800675,1,397.7457580566406,1189.7176513671875,40.745758056640625,2.7176513671875,40.83628813400981,4.131968853032686,0.27559312522816926,4.141149378265083
3855,128.55914027982325,1,354.6507873535156,912.0762939453125,42.650787353515625,0.0762939453125,42.650855590959715,4.325155140249629,0.0077368595098417006,4.3251620601109115,1,359.55755615234375,1092.1048583984375,57.55755615234375,27.1048583984375,63.620323946279555,5.83682917243956,2.7486647938300495,6.451645754153143,1,397.7576904296875,1189.7366943359375,40.7576904296875,2.7366943359375,40.849465419397994,4.1331788978600255,0.27752424536182574,4.142485667866464
3856,128.59248895434462,1,354.68768310546875,912.049560546875,42.68768310546875,0.049560546875,42.68771187544173,4.328896685508589,0.005025863937593169,4.328899603030263,1,359.4954833984375,1092.077392578125,57.4954833984375,27.077392578125,63.55246494078653,5.830534463542353,2.745879524406506,6.4447642697859795,1,397.7450256347656,1189.83203125,40.745025634765625,2.83203125,40.84332889198289,4.131894579181392,0.28719222500532393,4.141863371427416
3857,128.62583762886598,1,354.5663146972656,912.273681640625,42.566314697265625,0.273681640625,42.56719451111462,4.316588889400333,0.02775366243370415,4.316678110060198,1,359.4954528808594,1092.155029296875,57.495452880859375,27.155029296875,63.585554319273335,5.830531368798549,2.753752552643721,6.44811981617399,1,397.6241455078125,1189.7396240234375,40.6241455078125,2.7396240234375,40.716418531468584,4.119636298973998,0.27782134076700365,4.128993573888165
3858,128.65918630338734,1,354.6683349609375,912.202880859375,42.6683349609375,0.202880859375,42.66881729063816,4.326934617936893,0.020573856808571052,4.326983530299678,1,359.547607421875,1092.1187744140625,57.547607421875,27.1187744140625,63.617254308112464,5.8358202859594765,2.7500759970046444,6.451334466551649,1,397.66326904296875,1189.8287353515625,40.66326904296875,2.8287353515625,40.761540610605486,4.123603760530646,0.2868579926744988,4.133569339181784
3859,128.69253497790868,1,354.662841796875,912.0426635742188,42.662841796875,0.04266357421875,42.662863129022995,4.326377564052184,0.0043264518379034795,4.3263797273147,1,359.5127258300781,1091.8857421875,57.512725830078125,26.8857421875,63.48666604396905,5.832282993791577,2.726444533317784,6.438091698083282,1,397.6707458496094,1189.612060546875,40.670745849609375,2.612060546875,40.75453874434183,4.12436197276261,0.26488531166654833,4.132859289971893
3860,128.72588365243004,1,354.66082763671875,912.0068969726562,42.66082763671875,0.00689697265625,42.66082819423526,4.326173310961125,0.0006994120996896897,4.326173367498074,1,359.4492492675781,1091.970703125,57.449249267578125,26.970703125,63.4652272387424,5.825845926679389,2.7350603000679437,6.435917619610631,1,397.6748352050781,1189.6185302734375,40.674835205078125,2.6185302734375,40.75903482362127,4.124776668432338,0.26554139735298293,4.1333152309196
3861,128.7592323269514,1,354.49945068359375,912.005615234375,42.49945068359375,0.005615234375,42.4994510545498,4.309808305725908,0.0005694328599243492,4.309808343344028,1,359.3439636230469,1091.9637451171875,57.343963623046875,26.9637451171875,63.36697653151818,5.8151690605558075,2.734354698480646,6.425954156383992,1,397.49639892578125,1189.5916748046875,40.49639892578125,2.5916748046875,40.57924474715207,4.10668170141072,0.26281802280551864,4.11508297726948
3862,128.79258100147274,1,354.557373046875,912.0051879882812,42.557373046875,0.00518798828125,42.55737336309779,4.315682129465779,0.0005261064466692357,4.315682161533479,1,359.3479919433594,1091.9388427734375,57.347991943359375,26.9388427734375,63.360030223379766,5.815577566737927,2.7318293875366337,6.425249741243854,1,397.4965515136719,1189.58984375,40.496551513671875,2.58984375,40.57928012112701,4.10669717512974,0.26263233817728243,4.115086564493516
3863,128.8259296759941,1,354.64544677734375,912.1671752929688,42.64544677734375,0.16717529296875,42.64577444973696,4.32461356008394,0.016953006557965136,4.3246467888711155,1,359.37066650390625,1092.01025390625,57.37066650390625,27.01025390625,63.41093904984,5.817876961384252,2.7390710880378455,6.43041233227936,1,397.591552734375,1189.64599609375,40.591552734375,2.64599609375,40.67770210712113,4.116331112591395,0.26832666677652595,4.125067396854421
3864,128.85927835051547,1,354.72967529296875,912.2451782226562,42.72967529296875,0.24517822265625,42.73037869014747,4.333155052982806,0.02486317172082729,4.333226383481302,1,359.52728271484375,1092.0999755859375,57.52728271484375,27.0999755859375,63.590855736591315,5.833759186586055,2.7481696348214193,6.448657425296499,1,397.6888427734375,1189.723388671875,40.6888427734375,2.723388671875,40.77988195298773,4.126197155838344,0.27617493706330937,4.135429308392342
3865,128.8926270250368,1,354.7142028808594,912.0284423828125,42.714202880859375,0.0284423828125,42.71421235041512,4.33158601787421,0.002884301225268986,4.331586978168269,1,359.4366455078125,1092.01025390625,57.4366455078125,27.01025390625,63.470639379718016,5.824567797488363,2.7390710880378455,6.43646645706037,1,397.67071533203125,1189.706298828125,40.67071533203125,2.706298828125,40.760656753372274,4.124358878018806,0.2744418805331048,4.133479708488127
3866,128.92597569955817,1,354.6965637207031,912.0634155273438,42.696563720703125,0.06341552734375,42.69661081497184,4.329797255955535,0.006430877624580422,4.329802031717743,1,359.4833068847656,1092.07958984375,57.483306884765625,27.07958984375,63.54238551167143,5.829299660764582,2.7461023459603897,6.443742129343727,1,397.6761169433594,1189.72802734375,40.676116943359375,2.72802734375,40.76749468360909,4.124906647672103,0.2766453381215077,4.13417313318079
3867,128.95932437407953,1,354.5788269042969,911.9209594726562,42.578826904296875,-0.07904052734375,42.57890026704586,4.317857734359947,-0.008015386452196002,4.317865173971043,1,359.3423767089844,1092.051025390625,57.342376708984375,27.051025390625,63.40272976236364,5.815008133878003,2.743205665759905,6.429579840216977,1,397.5743103027344,1189.68310546875,40.574310302734375,2.68310546875,40.662927974987404,4.1145825823421704,0.2720898752421129,4.123569173316101
3868,128.9926730486009,1,354.68572998046875,912.056884765625,42.68572998046875,0.056884765625,42.68576788394522,4.328698621905137,0.005768602450537972,4.328702465642293,1,359.4031677246094,1092.0677490234375,57.403167724609375,27.0677490234375,63.46484619074907,5.821172863535445,2.7449015853644623,6.435878978080444,1,397.6726989746094,1189.6944580078125,40.672698974609375,2.6944580078125,40.76185159968884,4.124560036366062,0.27324111993717737,4.133600876138447
3869,129.02602172312223,1,354.685791015625,912.2509765625,42.685791015625,0.2509765625,42.68652883363247,4.328704811392745,0.02545117304357526,4.32877963245809,1,359.4241943359375,1092.25537109375,57.4241943359375,27.25537109375,63.56408851379479,5.823305142016357,2.763928070271065,6.445942999644542,1,397.6944580078125,1189.87060546875,40.6944580078125,2.87060546875,40.79557927406881,4.126766588698269,0.2911039811734999,4.137021151197007
3870,129.0593703976436,1,354.9211120605469,912.1915893554688,42.921112060546875,0.19158935546875,42.92153966244864,4.352568380864901,0.01942880160111448,4.352611743360136,1,359.62005615234375,1092.1990966796875,57.62005615234375,27.1990966796875,63.71704427537607,5.843167207750023,2.758221362696606,6.461454023929994,1,397.9007873535156,1189.8189697265625,40.900787353515625,2.8189697265625,40.997816971843505,4.147690151556684,0.28586767465723906,4.15752978591065
3871,129.09271907216495,1,354.6904602050781,912.2048950195312,42.690460205078125,0.20489501953125,42.690951904242986,4.329178307194748,0.020778109899630873,4.329228169701452,1,359.3647155761719,1092.1400146484375,57.364715576171875,27.1400146484375,63.46094065054896,5.817273486342485,2.7522299386921842,6.435482922853328,1,397.6756591796875,1189.7957763671875,40.6756591796875,2.7957763671875,40.77162757601688,4.124860226515044,0.28351566936624717,4.134592243869029
3872,129.1260677466863,1,354.6894836425781,912.2030639648438,42.689483642578125,0.20306396484375,42.689966603919515,4.329079275393021,0.02059242527139467,4.329128251809586,1,359.4195556640625,1092.14208984375,57.4195556640625,27.14208984375,63.51140380864344,5.822834740958158,2.752440381270852,6.440600319299413,1,397.738525390625,1189.71142578125,40.738525390625,2.71142578125,40.828657592061795,4.131235398751153,0.27496179749216615,4.140375575956211
3873,129.15941642120765,1,354.6697082519531,912.340087890625,42.669708251953125,0.340087890625,42.67106352178425,4.3270738814080705,0.03448782495107037,4.327211317376788,1,359.4325866699219,1092.277099609375,57.432586669921875,27.277099609375,63.58098909814044,5.8241561965624395,2.766131527859468,6.447656863650145,1,397.8076171875,1189.8548583984375,40.8076171875,2.8548583984375,40.90735675886031,4.138241898723266,0.2895070933706686,4.148356345525379
3874,129.19276509572902,1,354.6532287597656,912.2445068359375,42.653228759765625,0.2445068359375,42.653929563707464,4.325402719753945,0.024795087357140682,4.32547378727601,1,359.4318542480469,1092.28076171875,57.431854248046875,27.28076171875,63.58189870021275,5.824081922711145,2.76650289711594,6.447749105090988,1,397.71722412109375,1189.9398193359375,40.71722412109375,2.9398193359375,40.82321493776955,4.129075267576005,0.2981228601208283,4.139823644194821
3875,129.22611377025038,1,354.6797180175781,912.3239135742188,42.679718017578125,0.32391357421875,42.68094715518326,4.328088957375762,0.03284761073498393,4.328213602456446,1,359.3830871582031,1092.23291015625,57.383087158203125,27.23291015625,63.51732116032855,5.819136522112454,2.761650338831368,6.441200389442207,1,397.7210388183594,1189.823486328125,40.721038818359375,2.823486328125,40.818807889151294,4.129462110551498,0.2863256967402217,4.139376731718702
3876,129.2594624447717,1,354.7087707519531,912.1749877929688,42.708770751953125,0.17498779296875,42.709129233345124,4.331035153477109,0.017745260971772925,4.331071506560639,1,359.4129333496094,1092.22314453125,57.412933349609375,27.22314453125,63.540101620756126,5.822163181552704,2.760660020814108,6.443510523243464,1,397.7233581542969,1189.7255859375,40.723358154296875,2.7255859375,40.81446701925477,4.129697311080597,0.2763977586171928,4.138936530331786
3877,129.29281111929308,1,354.8402099609375,912.2273559570312,42.8402099609375,0.22735595703125,42.84081325358339,4.344364215040665,0.023055841339328267,4.34442539408214,1,359.6134338378906,1092.188232421875,57.613433837890625,27.188232421875,63.70641836439163,5.842495648344569,2.757119633902404,6.460376465545591,1,397.9485168457031,1189.9056396484375,40.948516845703125,2.9056396484375,41.05147711872746,4.152530330866042,0.2946567470604192,4.162971384402091
3878,129.32615979381444,1,354.7297668457031,912.273681640625,42.729766845703125,0.273681640625,42.73064329411114,4.3331643372142175,0.02775366243370415,4.333253216589543,1,359.468017578125,1092.183837890625,57.468017578125,27.183837890625,63.57306101505152,5.82774919411881,2.7566739907946376,6.446852888121155,1,397.7599792480469,1189.656982421875,40.759979248046875,2.656982421875,40.84648655504369,4.133411003645321,0.2694407745459431,4.142183585507062
3879,129.35950846833578,1,354.6696472167969,912.0665893554688,42.669647216796875,0.06658935546875,42.66969917574019,4.327067691920463,0.006752730980189837,4.327072961002342,1,359.4512939453125,1092.013916015625,57.4512939453125,27.013916015625,63.485453723588854,5.826053274514253,2.739442457294318,6.437968758413245,1,397.66351318359375,1189.63623046875,40.66351318359375,2.63623046875,40.74887747554119,4.123628518481077,0.2673363487592662,4.132285188826925
3880,129.39285714285714,1,354.83526611328125,912.0977783203125,42.83526611328125,0.0977783203125,42.83537771043398,4.343862866544427,0.009915559147813124,4.34387418345154,1,359.5086975097656,1091.984619140625,57.508697509765625,26.984619140625,63.52495540678724,5.831874487609458,2.7364715032425386,6.44197456742019,1,397.7993469238281,1189.60791015625,40.799346923828125,2.60791015625,40.88261127660457,4.137403223152399,0.264464426509213,4.145846941680397
3881,129.4262058173785,1,354.8638916015625,912.0584716796875,42.8638916015625,0.0584716796875,42.86393148286594,4.34676573623252,0.00592952912834268,4.34676978053827,1,359.55108642578125,1091.9639892578125,57.55108642578125,26.9639892578125,63.55457706163397,5.836173086753126,2.7343794564310775,6.444978456930157,1,397.85552978515625,1189.5302734375,40.85552978515625,2.5302734375,40.933807515234975,4.143100646495447,0.25659139827199806,4.151038678771635
3882,129.45955449189984,1,354.8545837402344,912.0130615234375,42.854583740234375,0.0130615234375,42.85458573072612,4.345821839372319,0.001324550348084899,4.34582204122523,1,359.4945373535156,1092.066650390625,57.494537353515625,27.066650390625,63.54703288795728,5.830438526484431,2.7447901745875205,6.444213413103738,1,397.8018493652344,1189.5736083984375,40.801849365234375,2.5736083984375,40.88293497061806,4.137656992144322,0.26098593447358814,4.145879767025794
3883,129.4929031664212,1,354.7699279785156,911.9573974609375,42.769927978515625,-0.0426025390625,42.76994919641299,4.337237020060199,-0.004320262350295606,4.337239171736722,1,359.3148193359375,1092.0023193359375,57.3148193359375,27.0023193359375,63.357034061192444,5.812213580223048,2.738266454648822,6.424945904736028,1,397.74102783203125,1189.5325927734375,40.74102783203125,2.5325927734375,40.819668971788744,4.1314891677430765,0.2568265988010972,4.139464052873284
3884,129.52625184094256,1,354.6860656738281,912.1242065429688,42.686065673828125,0.12420654296875,42.686246379550454,4.3287326640869805,0.01259560728202229,4.328750989194964,1,359.2808532714844,1092.154052734375,57.280853271484375,27.154052734375,63.39115657101186,5.808769130369266,2.753653520841995,6.428406219489901,1,397.5894775390625,1189.7017822265625,40.5894775390625,2.7017822265625,40.67929834810119,4.116120670012727,0.2739838584501222,4.125229269361551
3885,129.55960051546393,1,354.46435546875,912.198486328125,42.46435546875,0.198486328125,42.46481934729984,4.30624935035138,0.02012821370080417,4.306296391609439,1,359.08331298828125,1092.224853515625,57.08331298828125,27.224853515625,63.24315987255316,5.788736853726384,2.7608333264671283,6.413398086679291,1,397.4714660644531,1189.7349853515625,40.471466064453125,2.7349853515625,40.56377337328768,4.104153295722903,0.2773509397088053,4.1135140474478185
3886,129.59294918998526,1,354.67498779296875,912.01806640625,42.67498779296875,0.01806640625,42.67499161716457,4.327609272086152,0.0018320883319305147,4.327609659892362,1,359.30859375,1092.0538330078125,57.30859375,27.0538330078125,63.37337609767326,5.811582252487045,2.7434903821898673,6.426603127204192,1,397.5707702636719,1189.5208740234375,40.570770263671875,2.5208740234375,40.6490123573708,4.114223592060913,0.25563821718038554,4.122158010502966
3887,129.62629786450663,1,354.68597412109375,912.103515625,42.68597412109375,0.103515625,42.68609963619661,4.328723379855568,0.01049737098295322,4.3287361081620315,1,359.34124755859375,1092.1595458984375,57.34124755859375,27.1595458984375,63.448085904818804,5.814893628357257,2.7542105747267036,6.434179341535812,1,397.6337890625,1189.7730712890625,40.6337890625,2.7730712890625,40.72830389237891,4.120614238016043,0.2812131799761183,4.1301988512822
3888,129.659646539028,1,354.6742858886719,911.9137573242188,42.674285888671875,-0.08624267578125,42.674373034729236,4.327538092978661,-0.00874574598992506,4.327546930335281,1,359.24310302734375,1091.9874267578125,57.24310302734375,26.9874267578125,63.28581236902458,5.804940932283797,2.736756219672501,6.4177234151387355,1,397.51849365234375,1189.550537109375,40.51849365234375,2.550537109375,40.59868923255183,4.10892229592477,0.258646308157812,4.117054814630399
3889,129.69299521354932,1,354.7860107421875,911.8884887695312,42.7860107421875,-0.11151123046875,42.7861560552605,4.3388679500448735,-0.01130819385958463,4.338882686035077,1,359.35101318359375,1091.9171142578125,57.35101318359375,26.9171142578125,63.353529918646814,5.815883946374517,2.729625929948231,6.424590554669034,1,397.6291198730469,1189.5987548828125,40.629119873046875,2.5987548828125,40.71214694166047,4.120140742214041,0.26353600336803196,4.128560398095595
3890,129.7263438880707,1,354.5628967285156,911.9237670898438,42.562896728515625,-0.07623291015625,42.56296499750548,4.316242278094292,-0.007730670022233828,4.316249201154585,1,359.1443786621094,1091.9283447265625,57.144378662109375,26.9283447265625,63.17132072698122,5.794929436078061,2.7307647956680796,6.406112982018357,1,397.4554748535156,1189.6497802734375,40.455474853515625,2.6497802734375,40.54216053839427,4.102531649969641,0.2687104150082141,4.1113223208764005
3891,129.75969256259205,1,354.6080627441406,911.8515625,42.608062744140625,-0.1484375,42.608321305820425,4.320822498924119,-0.015052833862348014,4.320848719293022,1,359.18670654296875,1091.969482421875,57.18670654296875,26.969482421875,63.227149131804524,5.799221845734122,2.7349365103157863,6.411774460435907,1,397.50360107421875,1189.6417236328125,40.50360107421875,2.6417236328125,40.5896588274848,4.107412060948449,0.2678934026439748,4.116139054211477
3892,129.79304123711339,1,354.64935302734375,912.0054321289062,42.64935302734375,0.00543212890625,42.649353373281286,4.325009687290844,0.0005508643971007291,4.325009722371874,1,359.23583984375,1092.0911865234375,57.23583984375,27.0911865234375,63.32356393845092,5.80420438325846,2.7472783486058856,6.421551747619526,1,397.5563659667969,1189.72509765625,40.556365966796875,2.72509765625,40.6478163948429,4.1127628729854555,0.2763482427163298,4.122036729659257
3893,129.82638991163475,1,354.6119384765625,912.0218505859375,42.6119384765625,0.0218505859375,42.61194407884312,4.321215531387218,0.002215836563618663,4.321216099506457,1,359.1918029785156,1092.0704345703125,57.191802978515625,27.0704345703125,63.27488250292464,5.799738667949379,2.745173922819209,6.4166150331022545,1,397.4431457519531,1189.759033203125,40.443145751953125,2.759033203125,40.5371471927869,4.10128137347285,0.2797895978263074,4.11081392469267
3894,129.8597385861561,1,354.6122741699219,912.0218505859375,42.612274169921875,0.0218505859375,42.61227977215837,4.3212495735690615,0.002215836563618663,4.321250141683825,1,359.2147521972656,1092.090576171875,57.214752197265625,27.090576171875,63.30424303566605,5.80206591528994,2.747216453729807,6.419592442594238,1,397.53399658203125,1189.7503662109375,40.53399658203125,2.7503662109375,40.62720016450048,4.11049442577717,0.2789106905859894,4.119946067325195
3895,129.89308726067748,1,354.59613037109375,912.0296630859375,42.59613037109375,0.0296630859375,42.59614069947984,4.319612454096779,0.0030080909774264533,4.319613501483591,1,359.1301574707031,1091.9854736328125,57.130157470703125,26.9854736328125,63.18283532585851,5.793487285465427,2.736558156069049,6.407280660966678,1,397.509033203125,1189.7366943359375,40.509033203125,2.7366943359375,40.601370259391935,4.107962925345549,0.27752424536182574,4.117326693714893
3896,129.9264359351988,1,354.5798034667969,912.0112915039062,42.579803466796875,0.01129150390625,42.57980496396276,4.317956766161673,0.0011450552074565717,4.317956917987116,1,359.0747985839844,1092.057861328125,57.074798583984375,27.057861328125,63.16375933282017,5.787873420205086,2.743898888371987,6.405346191887332,1,397.49200439453125,1189.7666015625,40.49200439453125,2.7666015625,40.58640787372499,4.106236058302953,0.2805570942896837,4.11580937965592
3897,129.95978460972017,1,354.6475830078125,912.047119140625,42.6475830078125,0.047119140625,42.64760903757291,4.324830192150216,0.004778284433278234,4.324832831790866,1,359.1919860839844,1092.0775146484375,57.191986083984375,27.0775146484375,63.278077339367776,5.799757236412202,2.745891903381722,6.416939016881258,1,397.53472900390625,1189.72314453125,40.53472900390625,2.72314453125,40.62609717359268,4.110568699628464,0.27615017911287787,4.119834214600063
3898,129.99313328424154,1,354.71771240234375,912.0841674804688,42.71771240234375,0.08416748046875,42.71779532061693,4.331941913411663,0.008535303411257364,4.331950322034755,1,359.2351989746094,1092.173095703125,57.235198974609375,27.173095703125,63.35807077045762,5.804139393638577,2.7555846409756515,6.425051035934898,1,397.5783996582031,1189.708740234375,40.578399658203125,2.708740234375,40.668707779792825,4.114997278011898,0.27468946003741973,4.124155295027211
3899,130.02648195876287,1,354.6622619628906,912.2405395507812,42.662261962890625,0.24053955078125,42.662940065890844,4.32631876391991,0.024392770662628915,4.326387529372062,1,359.17462158203125,1092.337890625,57.17462158203125,27.337890625,63.37426620382232,5.797996327187763,2.77229625751691,6.426693391591437,1,397.4635925292969,1189.8797607421875,40.463592529296875,2.8797607421875,40.56593820324157,4.1033548518214875,0.2920324043146809,4.113733579746841
